;DEP;REG;LIBCOM;score_competence_administratives_region;score_competence_administratives_departement
8921;25;44;Belval-Bois-des-Dames;9.0;46.0
8922;25;44;Bergnicourt;37.0;31.0
8923;25;44;La Berlière;30.0;35.0
8924;25;44;Bertoncourt;42.0;39.0
8925;25;44;La Besace;57.0;36.0
8926;25;44;Biermes;34.0;30.0
8927;25;44;Bièvres;43.0;42.0
8928;25;44;Bignicourt;37.0;38.0
8929;25;44;Blagny;48.0;57.0
8930;25;44;Blanchefosse-et-Bay;33.0;44.0
8931;25;44;Blanzy-la-Salonnaise;46.0;41.0
8932;25;44;Blombay;41.0;40.0
8933;25;44;Bossus-lès-Rumigny;47.0;37.0
8934;25;44;Bouconville;22.0;37.0
8935;25;44;Boult-aux-Bois;35.0;48.0
8936;25;44;Boulzicourt;47.0;28.0
8937;25;44;Bourcq;51.0;40.0
8938;25;44;Bourg-Fidèle;44.0;36.0
8939;25;44;Boutancourt;50.0;72.0
8940;25;44;Bouvellemont;17.0;25.0
8941;25;44;Bogny-sur-Meuse;48.0;37.0
8942;25;44;Brécy-Brières;49.0;27.0
8943;25;44;Brévilly;48.0;27.0
8944;25;44;Brienne-sur-Aisne;27.0;40.0
8945;25;44;Brieulles-sur-Bar;51.0;37.0
8946;25;44;Briquenay;66.0;30.0
8947;25;44;Brognon;45.0;43.0
8948;25;44;Bulson;34.0;49.0
8949;25;44;Buzancy;39.0;42.0
8950;25;44;Carignan;43.0;45.0
8951;25;44;Cauroy;36.0;32.0
8952;25;44;Cernion;44.0;40.0
8953;25;44;Chagny;23.0;57.0
8954;25;44;Chalandry-Elaire;40.0;40.0
8955;25;44;Challerange;44.0;25.0
8956;25;44;Champigneulle;13.0;47.0
8957;25;44;Champigneul-sur-Vence;37.0;37.0
8958;25;44;Champlin;46.0;38.0
8959;25;44;La Chapelle;32.0;24.0
8960;25;44;Chappes;29.0;41.0
8961;25;44;Charbogne;31.0;26.0
8962;25;44;Chardeny;46.0;13.0
8963;25;44;Charleville-Mézières;53.0;35.0
8964;25;44;Charnois;37.0;39.0
8965;25;44;Château-Porcien;43.0;33.0
8966;25;44;Chatel-Chéhéry;30.0;56.0
8967;25;44;Le Châtelet-sur-Sormonne;39.0;7.0
8968;25;44;Le Châtelet-sur-Retourne;37.0;42.0
8969;25;44;Chaumont-Porcien;48.0;51.0
8970;25;44;Chémery-Chéhéry;48.0;50.0
8971;25;44;Bairon et ses environs;40.0;43.0
8972;25;44;Chesnois-Auboncourt;29.0;45.0
8973;25;44;Cheveuges;37.0;40.0
8974;25;44;Chevières;37.0;28.0
8975;25;44;Chilly;51.0;27.0
8976;25;44;Chooz;37.0;46.0
8977;25;44;Chuffilly-Roche;46.0;26.0
8978;25;44;Clavy-Warby;52.0;37.0
8979;25;44;Cliron;38.0;48.0
8980;25;44;Condé-lès-Herpy;32.0;45.0
8981;25;44;Condé-lès-Autry;29.0;46.0
8982;25;44;Contreuve;38.0;24.0
8983;25;44;Cornay;26.0;30.0
8984;25;44;Corny-Machéroménil;43.0;44.0
8985;25;44;Coucy;44.0;48.0
8986;25;44;Coulommes-et-Marqueny;18.0;46.0
8987;25;44;La Croix-aux-Bois;30.0;29.0
8988;25;44;Daigny;50.0;40.0
8989;25;44;Damouzy;31.0;34.0
8990;25;44;Les Deux-Villes;46.0;53.0
8991;25;44;Deville;48.0;42.0
8992;25;44;Dom-le-Mesnil;51.0;36.0
8993;25;44;Dommery;33.0;40.0
8994;25;44;Donchery;48.0;41.0
8995;25;44;Doumely-Bégny;35.0;48.0
8996;25;44;Doux;39.0;38.0
8997;25;44;Douzy;47.0;27.0
8998;25;44;Draize;52.0;48.0
8999;25;44;Dricourt;47.0;30.0
9000;25;44;L'Écaille;39.0;49.0
9001;25;44;L'Échelle;31.0;40.0
9002;25;44;Écly;36.0;41.0
9003;25;44;Écordal;46.0;51.0
9004;25;44;Élan;34.0;34.0
9005;25;44;Escombres-et-le-Chesnois;44.0;24.0
9006;25;44;Estrebay;29.0;34.0
9007;25;44;Étalle;66.0;23.0
9008;25;44;Éteignières;47.0;29.0
9009;25;44;Étrépigny;37.0;40.0
9010;25;44;Euilly-et-Lombut;43.0;48.0
9011;25;44;Évigny;42.0;33.0
9012;25;44;Exermont;55.0;51.0
9013;25;44;Fagnon;34.0;46.0
9014;25;44;Faissault;32.0;23.0
9015;25;44;Falaise;32.0;39.0
9016;25;44;Faux;35.0;40.0
9017;25;44;Fépin;42.0;28.0
9018;25;44;La Férée;26.0;39.0
9019;25;44;La Ferté-sur-Chiers;60.0;32.0
9020;25;44;Flaignes-Havys;64.0;32.0
9021;25;44;Fleigneux;35.0;35.0
9022;25;44;Fléville;38.0;32.0
9023;25;44;Fligny;32.0;62.0
9024;25;44;Flize;47.0;37.0
9025;25;44;Floing;39.0;34.0
9026;25;44;Foisches;34.0;71.0
9027;25;44;Fossé;32.0;27.0
9028;25;44;Fraillicourt;34.0;42.0
9029;25;44;Francheval;40.0;40.0
9030;25;44;La Francheville;39.0;39.0
9031;25;44;Le Fréty;48.0;37.0
9032;25;44;Fromelennes;42.0;36.0
9033;25;44;Fromy;44.0;71.0
9034;25;44;Fumay;43.0;31.0
9035;25;44;Germont;37.0;33.0
9036;25;44;Gernelle;39.0;42.0
9037;25;44;Gespunsart;44.0;45.0
9038;25;44;Girondelle;35.0;33.0
9039;25;44;Givet;49.0;30.0
9040;25;44;Givonne;40.0;29.0
9041;25;44;Givron;36.0;35.0
9042;25;44;Givry;30.0;41.0
9043;25;44;Glaire;31.0;42.0
9044;25;44;Gomont;38.0;30.0
9045;25;44;Grandchamp;53.0;50.0
9046;25;44;Grandham;13.0;40.0
9047;25;44;Grandpré;39.0;41.0
9048;25;44;La Grandville;40.0;46.0
9049;25;44;Grivy-Loisy;33.0;27.0
9050;25;44;Gruyères;28.0;41.0
9051;25;44;Gué-d'Hossus;37.0;49.0
9052;25;44;Guignicourt-sur-Vence;41.0;37.0
9053;25;44;Guincourt;26.0;44.0
9054;25;44;Hagnicourt;22.0;44.0
9055;25;44;Ham-les-Moines;43.0;34.0
9056;25;44;Ham-sur-Meuse;27.0;43.0
9057;25;44;Hannappes;29.0;33.0
9058;25;44;Hannogne-Saint-Martin;51.0;36.0
9059;25;44;Hannogne-Saint-Rémy;27.0;33.0
9060;25;44;Haraucourt;47.0;39.0
9061;25;44;Harcy;37.0;38.0
9062;25;44;Hargnies;52.0;56.0
9063;25;44;Harricourt;21.0;28.0
9064;25;44;Haudrecy;33.0;28.0
9065;25;44;Haulmé;34.0;34.0
9066;25;44;Les Hautes-Rivières;43.0;42.0
9067;25;44;Hauteville;59.0;53.0
9068;25;44;Hauviné;36.0;35.0
9069;25;44;Haybes;42.0;31.0
9070;25;44;Herbeuval;35.0;42.0
9071;25;44;Herpy-l'Arlésienne;40.0;53.0
9072;25;44;Hierges;33.0;50.0
9073;25;44;La Horgne;62.0;37.0
9074;25;44;Houdilcourt;27.0;35.0
9075;25;44;Houldizy;35.0;52.0
9076;25;44;Illy;39.0;27.0
9077;26;44;Imécourt;23.0;47.0
9078;26;44;Inaumont;64.0;47.0
9079;26;44;Issancourt-et-Rumel;49.0;35.0
9080;26;44;Jandun;30.0;54.0
9081;26;44;Joigny-sur-Meuse;36.0;44.0
9082;26;44;Jonval;43.0;48.0
9083;26;44;Juniville;44.0;76.0
9084;26;44;Justine-Herbigny;36.0;55.0
9085;26;44;Laifour;26.0;50.0
9086;26;44;Lalobbe;39.0;50.0
9087;26;44;Lametz;37.0;48.0
9088;26;44;Lançon;41.0;28.0
9089;26;44;Landres-et-Saint-Georges;39.0;50.0
9090;26;44;Landrichamps;30.0;50.0
9091;26;44;Launois-sur-Vence;34.0;25.0
9092;26;44;Laval-Morency;40.0;41.0
9093;26;44;Leffincourt;33.0;60.0
9094;26;44;Lépron-les-Vallées;47.0;58.0
9095;26;44;Létanne;36.0;42.0
9096;26;44;Liart;37.0;46.0
9097;26;44;Linay;65.0;49.0
9098;26;44;Liry;42.0;31.0
9099;26;44;Logny-Bogny;61.0;45.0
9100;26;44;Longwé;15.0;41.0
9101;26;44;Lonny;53.0;42.0
9102;26;44;Lucquy;54.0;24.0
9103;26;44;Lumes;45.0;49.0
9104;26;44;Machault;46.0;56.0
9105;26;44;Maisoncelle-et-Villers;58.0;0.0
9106;26;44;Malandry;39.0;47.0
9107;26;44;Manre;34.0;47.0
9108;26;44;Maranwez;37.0;38.0
9109;26;44;Marby;42.0;52.0
9110;26;44;Marcq;33.0;41.0
9111;26;44;Margny;36.0;31.0
9112;26;44;Margut;46.0;45.0
9113;26;44;Marlemont;44.0;49.0
9114;26;44;Marquigny;40.0;45.0
9115;26;44;Mars-sous-Bourcq;22.0;34.0
9116;26;44;Marvaux-Vieux;27.0;51.0
9117;26;44;Matton-et-Clémency;46.0;38.0
9118;26;44;Maubert-Fontaine;47.0;47.0
9119;26;44;Mazerny;34.0;36.0
9120;26;44;Les Mazures;44.0;43.0
9121;26;44;Ménil-Annelles;31.0;60.0
9122;26;44;Ménil-Lépinois;28.0;32.0
9123;26;44;Mesmont;20.0;44.0
9124;26;44;Messincourt;50.0;47.0
9125;26;44;Mogues;48.0;28.0
9126;26;44;Moiry;38.0;48.0
9127;26;44;La Moncelle;35.0;48.0
9128;26;44;Mondigny;30.0;33.0
9129;26;44;Montcheutin;34.0;35.0
9130;26;44;Montcornet;56.0;51.0
9131;26;44;Montcy-Notre-Dame;33.0;52.0
9132;26;44;Le Mont-Dieu;18.0;41.0
9133;26;44;Montgon;38.0;42.0
9134;26;44;Monthermé;45.0;43.0
9135;26;44;Monthois;50.0;49.0
9136;26;44;Montigny-sur-Meuse;21.0;34.0
9137;26;44;Montigny-sur-Vence;45.0;47.0
9138;26;44;Mont-Laurent;38.0;37.0
9139;26;44;Montmeillant;46.0;49.0
9140;26;44;Mont-Saint-Martin;44.0;33.0
9141;26;44;Mont-Saint-Remy;55.0;62.0
9142;26;44;Mouron;37.0;64.0
9143;26;44;Mouzon;40.0;45.0
9144;26;44;Murtin-et-Bogny;53.0;52.0
9145;26;44;Nanteuil-sur-Aisne;39.0;45.0
9146;26;44;Neuflize;36.0;40.0
9147;26;44;Neufmaison;37.0;28.0
9148;26;44;Neufmanil;45.0;28.0
9149;26;44;La Neuville-à-Maire;50.0;11.0
9150;26;44;La Neuville-aux-Joûtes;42.0;53.0
9151;26;44;Neuville-lez-Beaulieu;32.0;35.0
9152;26;44;La Neuville-en-Tourne-à-Fuy;41.0;40.0
9153;26;44;Neuville-Day;44.0;34.0
9154;26;44;Neuville-lès-This;40.0;40.0
9155;26;44;La Neuville-lès-Wasigny;45.0;28.0
9156;26;44;Neuvizy;34.0;50.0
9157;26;44;Noirval;19.0;53.0
9158;26;44;Nouart;19.0;48.0
9159;26;44;Nouvion-sur-Meuse;52.0;34.0
9160;26;44;Nouzonville;48.0;40.0
9161;26;44;Novion-Porcien;44.0;47.0
9162;26;44;Novy-Chevrières;45.0;24.0
9163;26;44;Noyers-Pont-Maugis;40.0;31.0
9164;26;44;Oches;26.0;16.0
9165;26;44;Olizy-Primat;43.0;51.0
9166;26;44;Omicourt;54.0;50.0
9167;26;44;Omont;37.0;47.0
9168;26;44;Osnes;51.0;37.0
9169;26;44;Pauvres;36.0;50.0
9170;26;44;Perthes;32.0;51.0
9171;26;44;Poilcourt-Sydney;42.0;45.0
9172;26;44;Poix-Terron;53.0;43.0
9173;26;44;Pouru-aux-Bois;38.0;31.0
9174;26;44;Pouru-Saint-Remy;40.0;26.0
9175;26;44;Prez;30.0;48.0
9176;26;44;Prix-lès-Mézières;31.0;39.0
9177;26;44;Puilly-et-Charbeaux;42.0;28.0
9178;26;44;Puiseux;17.0;14.0
9179;26;44;Pure;44.0;56.0
9180;26;44;Quatre-Champs;28.0;47.0
9181;26;44;Quilly;35.0;45.0
9182;26;44;Raillicourt;37.0;42.0
9183;26;44;Rancennes;38.0;45.0
9184;26;44;Raucourt-et-Flaba;39.0;38.0
9185;26;44;Regniowez;54.0;45.0
9186;26;44;Remaucourt;45.0;29.0
9187;26;44;Remilly-Aillicourt;39.0;56.0
9188;26;44;Remilly-les-Pothées;50.0;54.0
9189;26;44;Renneville;47.0;49.0
9190;26;44;Renwez;52.0;43.0
9191;26;44;Rethel;51.0;45.0
9192;26;44;Revin;45.0;44.0
9193;26;44;Rilly-sur-Aisne;49.0;35.0
9194;26;44;Rimogne;42.0;0.0
9195;26;44;Rocquigny;40.0;52.0
9196;26;44;Rocroi;43.0;41.0
9197;26;44;Roizy;38.0;19.0
9198;26;44;La Romagne;15.0;44.0
9199;26;44;Rouvroy-sur-Audry;50.0;25.0
9200;26;44;Rubigny;63.0;45.0
9201;26;44;Rumigny;55.0;13.0
9202;26;44;La Sabotterie;42.0;23.0
9203;26;44;Sachy;63.0;34.0
9204;26;44;Sailly;36.0;57.0
9205;26;44;Saint-Aignan;44.0;33.0
9206;26;44;Saint-Clément-à-Arnes;54.0;36.0
9207;26;44;Saint-Étienne-à-Arnes;29.0;50.0
9208;26;44;Saint-Fergeux;43.0;43.0
9209;26;44;Saint-Germainmont;30.0;36.0
9210;26;44;Saint-Jean-aux-Bois;47.0;42.0
9211;26;44;Saint-Juvin;43.0;19.0
9212;26;44;Saint-Lambert-et-Mont-de-Jeux;25.0;48.0
9213;26;44;Saint-Laurent;56.0;41.0
9214;26;44;Saint-Loup-en-Champagne;45.0;43.0
9215;26;44;Saint-Loup-Terrier;37.0;46.0
9216;26;44;Saint-Marceau;30.0;37.0
9217;26;44;Saint-Marcel;38.0;64.0
9218;26;44;Sainte-Marie;49.0;38.0
9219;26;44;Saint-Menges;48.0;47.0
9220;26;44;Saint-Morel;42.0;0.0
9221;26;44;Saint-Pierre-à-Arnes;41.0;34.0
9222;26;44;Saint-Pierremont;20.0;37.0
9223;26;44;Saint-Pierre-sur-Vence;15.0;34.0
9224;26;44;Saint-Quentin-le-Petit;30.0;45.0
9225;26;44;Saint-Remy-le-Petit;13.0;51.0
9226;26;44;Sainte-Vaubourg;36.0;50.0
9227;26;44;Sapogne-sur-Marche;49.0;29.0
9228;26;44;Sapogne-et-Feuchères;45.0;47.0
9229;26;44;Saulces-Champenoises;40.0;39.0
9230;26;44;Saulces-Monclin;37.0;52.0
9231;26;44;Sault-lès-Rethel;50.0;6.0
9232;26;44;Sault-Saint-Remy;38.0;40.0
9233;26;44;Sauville;39.0;50.0
9234;26;44;Savigny-sur-Aisne;35.0;50.0
9235;26;44;Séchault;49.0;37.0
9236;26;44;Sécheval;44.0;33.0
9237;26;44;Sedan;54.0;45.0
9238;26;44;Semide;16.0;40.0
9239;26;44;Semuy;31.0;49.0
9240;26;44;Senuc;40.0;47.0
9241;26;44;Seraincourt;51.0;48.0
9242;26;44;Sery;43.0;45.0
9243;26;44;Seuil;32.0;37.0
9244;26;44;Sévigny-la-Forêt;44.0;44.0
9245;26;44;Sévigny-Waleppe;36.0;50.0
9246;26;44;Signy-l'Abbaye;40.0;32.0
9247;26;44;Signy-le-Petit;43.0;49.0
9248;26;44;Signy-Montlibert;37.0;32.0
9249;26;44;Singly;40.0;48.0
9250;26;44;Sommauthe;32.0;42.0
9251;26;44;Sommerance;29.0;44.0
9252;26;44;Son;20.0;45.0
9253;26;44;Sorbon;34.0;37.0
9254;26;44;Sorcy-Bauthémont;38.0;40.0
9255;26;44;Sormonne;41.0;36.0
9256;26;44;Stonne;42.0;30.0
9257;26;44;Sugny;35.0;16.0
9258;26;44;Sury;32.0;49.0
9259;26;44;Suzanne;27.0;43.0
9260;26;44;Sy;70.0;43.0
9261;26;44;Tagnon;31.0;46.0
9262;26;44;Taillette;34.0;39.0
9263;26;44;Tailly;39.0;43.0
9264;26;44;Taizy;43.0;44.0
9265;26;44;Tannay;41.0;55.0
9266;26;44;Tarzy;57.0;11.0
9267;26;44;Tétaigne;65.0;26.0
9268;26;44;Thelonne;50.0;48.0
9269;26;44;Thénorgues;32.0;40.0
9270;26;44;Thilay;37.0;36.0
9271;26;44;Thin-le-Moutier;38.0;45.0
9272;26;44;This;52.0;15.0
9273;26;44;Le Thour;41.0;44.0
9274;26;44;Thugny-Trugny;38.0;42.0
9275;26;44;Toges;33.0;50.0
9276;26;44;Touligny;36.0;28.0
9277;26;44;Tourcelles-Chaumont;55.0;39.0
9278;26;44;Tournavaux;27.0;49.0
9279;26;44;Tournes;39.0;53.0
9280;26;44;Tourteron;35.0;38.0
9281;26;44;Tremblois-lès-Carignan;48.0;14.0
9282;26;44;Tremblois-lès-Rocroi;34.0;39.0
9283;26;44;Vandy;43.0;48.0
9284;26;44;Vaux-Champagne;26.0;34.0
9285;26;44;Vaux-en-Dieulet;72.0;42.0
9286;26;44;Vaux-lès-Mouron;66.0;44.0
9287;26;44;Vaux-lès-Rubigny;31.0;38.0
9288;26;44;Vaux-lès-Mouzon;31.0;40.0
9289;26;44;Vaux-Montreuil;26.0;25.0
9290;26;44;Vaux-Villaine;30.0;39.0
9291;26;44;Vendresse;45.0;55.0
9292;26;44;Verpel;51.0;36.0
9293;26;44;Verrières;42.0;35.0
9294;26;44;Viel-Saint-Remy;43.0;15.0
9295;26;44;Vieux-lès-Asfeld;34.0;47.0
9296;26;44;Villers-devant-le-Thour;33.0;28.0
9297;26;44;Villers-devant-Mouzon;39.0;48.0
9298;26;44;Villers-le-Tilleul;45.0;44.0
9299;26;44;Villers-le-Tourneur;48.0;50.0
9300;26;44;Villers-Semeuse;43.0;43.0
9301;26;44;Villers-sur-Bar;40.0;51.0
9302;26;44;Villers-sur-le-Mont;46.0;44.0
9303;26;44;Ville-sur-Lumes;44.0;41.0
9304;26;44;Ville-sur-Retourne;37.0;52.0
9305;26;44;Villy;42.0;31.0
9306;26;44;Vireux-Molhain;50.0;23.0
9307;26;44;Vireux-Wallerand;43.0;57.0
9308;26;44;Vivier-au-Court;42.0;35.0
9309;26;44;Voncq;26.0;24.0
9310;26;44;Vouziers;44.0;54.0
9311;26;44;Vrigne aux Bois;48.0;36.0
9312;26;44;Vrigne-Meuse;57.0;51.0
9313;26;44;Wadelincourt;37.0;32.0
9314;26;44;Wagnon;37.0;42.0
9315;26;44;Warcq;39.0;51.0
9316;26;44;Warnécourt;32.0;38.0
9317;26;44;Wasigny;37.0;53.0
9318;26;44;Wignicourt;44.0;41.0
9319;26;44;Williers;47.0;36.0
9320;26;44;Yoncq;42.0;13.0
9321;26;44;Yvernaumont;48.0;39.0
9322;26;44;Ailleville;47.0;39.0
9323;26;44;Aix-Villemaur-Pâlis;39.0;32.0
9324;26;44;Allibaudières;44.0;37.0
9325;26;44;Amance;39.0;31.0
9326;26;44;Arcis-sur-Aube;46.0;36.0
9327;26;44;Arconville;16.0;29.0
9328;26;44;Argançon;50.0;46.0
9329;26;44;Arrelles;32.0;11.0
9330;26;44;Arrembécourt;43.0;37.0
9331;26;44;Arrentières;33.0;35.0
9332;26;44;Arsonval;29.0;21.0
9333;26;44;Assenay;33.0;33.0
9334;26;44;Assencières;32.0;46.0
9335;26;44;Aubeterre;32.0;52.0
9336;26;44;Aulnay;31.0;37.0
9337;26;44;Auxon;33.0;0.0
9338;26;44;Val-d'Auzon;42.0;46.0
9339;26;44;Avant-lès-Marcilly;36.0;25.0
9340;26;44;Avant-lès-Ramerupt;34.0;48.0
9341;26;44;Avirey-Lingey;35.0;24.0
9342;26;44;Avon-la-Pèze;44.0;48.0
9343;26;44;Avreuil;36.0;55.0
9344;26;44;Bagneux-la-Fosse;27.0;39.0
9345;26;44;Bailly-le-Franc;0.0;15.0
9346;26;44;Balignicourt;27.0;38.0
9347;26;44;Balnot-la-Grange;39.0;48.0
9348;26;44;Balnot-sur-Laignes;25.0;42.0
9349;26;44;Barberey-Saint-Sulpice;43.0;40.0
9350;26;44;Barbuise;35.0;37.0
9351;26;44;Baroville;41.0;31.0
9352;26;44;Bar-sur-Aube;45.0;38.0
9353;26;44;Bar-sur-Seine;49.0;21.0
9354;26;44;Bayel;36.0;33.0
9355;26;44;Bercenay-en-Othe;32.0;49.0
9356;26;44;Bercenay-le-Hayer;41.0;49.0
9357;26;44;Bergères;53.0;43.0
9358;26;44;Bernon;29.0;74.0
9359;26;44;Bertignolles;21.0;42.0
9360;26;44;Bérulle;35.0;51.0
9361;26;44;Bessy;59.0;42.0
9362;26;44;Bétignicourt;44.0;13.0
9363;26;44;Beurey;42.0;49.0
9364;26;44;Blaincourt-sur-Aube;16.0;39.0
9365;26;44;Blignicourt;33.0;36.0
9366;26;44;Bligny;44.0;39.0
9367;26;44;Les Bordes-Aumont;29.0;53.0
9368;26;44;Bossancourt;26.0;31.0
9369;26;44;Bouilly;29.0;41.0
9370;26;44;Boulages;42.0;29.0
9371;26;44;Bouranton;32.0;34.0
9372;26;44;Bourdenay;22.0;41.0
9373;26;44;Bourguignons;38.0;47.0
9374;26;44;Bouy-Luxembourg;44.0;43.0
9375;26;44;Bouy-sur-Orvin;42.0;45.0
9376;26;44;Bragelogne-Beauvoir;44.0;42.0
9377;26;44;Braux;25.0;27.0
9378;26;44;Bréviandes;43.0;41.0
9379;26;44;Brévonnes;37.0;45.0
9380;26;44;Briel-sur-Barse;44.0;8.0
9381;26;44;Brienne-la-Vieille;35.0;48.0
9382;26;44;Brienne-le-Château;41.0;52.0
9383;26;44;Brillecourt;16.0;29.0
9384;26;44;Bucey-en-Othe;34.0;29.0
9385;26;44;Buchères;42.0;51.0
9386;26;44;Buxeuil;40.0;52.0
9387;26;44;Buxières-sur-Arce;69.0;50.0
9388;26;44;Celles-sur-Ource;44.0;40.0
9389;26;44;Chacenay;67.0;50.0
9390;26;44;La Chaise;56.0;12.0
9391;26;44;Chalette-sur-Voire;35.0;23.0
9392;26;44;Chamoy;40.0;48.0
9393;26;44;Champfleury;58.0;40.0
9394;26;44;Champignol-lez-Mondeville;37.0;46.0
9395;26;44;Champigny-sur-Aube;27.0;60.0
9396;26;44;Champ-sur-Barse;10.0;23.0
9397;26;44;Channes;48.0;38.0
9398;26;44;Chaource;46.0;36.0
9399;26;44;La Chapelle-Saint-Luc;52.0;53.0
9400;26;44;Chapelle-Vallon;46.0;43.0
9401;26;44;Chappes;29.0;48.0
9402;26;44;Charmont-sous-Barbuise;46.0;34.0
9403;26;44;Charmoy;9.0;52.0
9404;26;44;Charny-le-Bachot;45.0;38.0
9405;26;44;Chaserey;5.0;17.0
9406;26;44;Châtres;36.0;45.0
9407;26;44;Chauchigny;30.0;38.0
9408;26;44;Chaudrey;43.0;43.0
9409;26;44;Chauffour-lès-Bailly;38.0;61.0
9410;26;44;Chaumesnil;52.0;42.0
9411;26;44;Chavanges;36.0;46.0
9412;26;44;Le Chêne;35.0;20.0
9413;26;44;Chennegy;31.0;39.0
9414;26;44;Chervey;43.0;47.0
9415;26;44;Chesley;21.0;53.0
9416;26;44;Chessy-les-Prés;34.0;17.0
9417;26;44;Clérey;41.0;38.0
9418;26;44;Coclois;33.0;29.0
9419;26;44;Colombé-la-Fosse;40.0;42.0
9420;26;44;Colombé-le-Sec;34.0;45.0
9421;26;44;Cormost;43.0;113.0
9422;26;44;Courcelles-sur-Voire;42.0;41.0
9423;26;44;Courceroy;36.0;26.0
9424;26;44;Coursan-en-Othe;22.0;67.0
9425;26;44;Courtaoult;17.0;52.0
9426;26;44;Courtenot;39.0;31.0
9427;26;44;Courteranges;53.0;32.0
9428;26;44;Courteron;24.0;38.0
9429;26;44;Coussegrey;33.0;49.0
9430;26;44;Couvignon;34.0;27.0
9431;26;44;Crancey;36.0;18.0
9432;26;44;Creney-près-Troyes;29.0;7.0
9433;26;44;Crésantignes;35.0;48.0
9434;26;44;Crespy-le-Neuf;57.0;44.0
9435;26;44;Les Croûtes;24.0;40.0
9436;26;44;Cunfin;18.0;36.0
9437;26;44;Cussangy;30.0;17.0
9438;26;44;Dampierre;33.0;42.0
9439;26;44;Davrey;41.0;39.0
9440;26;44;Dienville;40.0;47.0
9441;26;44;Dierrey-Saint-Julien;37.0;53.0
9442;26;44;Dierrey-Saint-Pierre;42.0;43.0
9443;26;44;Dolancourt;52.0;43.0
9444;27;44;Dommartin-le-Coq;48.0;42.0
9445;27;44;Donnement;39.0;53.0
9446;27;44;Dosches;31.0;46.0
9447;27;44;Dosnon;29.0;54.0
9448;27;44;Droupt-Saint-Basle;33.0;43.0
9449;27;44;Droupt-Sainte-Marie;42.0;17.0
9450;27;44;Eaux-Puiseaux;30.0;50.0
9451;27;44;Échemines;38.0;55.0
9452;27;44;Éclance;31.0;32.0
9453;27;44;Éguilly-sous-Bois;46.0;47.0
9454;27;44;Engente;39.0;53.0
9455;27;44;Épagne;21.0;37.0
9456;27;44;Épothémont;38.0;41.0
9457;27;44;Ervy-le-Châtel;33.0;40.0
9458;27;44;Essoyes;41.0;55.0
9459;27;44;Estissac;45.0;46.0
9460;27;44;Étourvy;27.0;44.0
9461;27;44;Étrelles-sur-Aube;34.0;29.0
9462;27;44;Faux-Villecerf;31.0;49.0
9463;27;44;Fay-lès-Marcilly;29.0;38.0
9464;27;44;Fays-la-Chapelle;31.0;53.0
9465;27;44;Ferreux-Quincey;40.0;33.0
9466;27;44;Feuges;29.0;42.0
9467;27;44;Fontaine;32.0;51.0
9468;27;44;Fontaine-les-Grès;37.0;49.0
9469;27;44;Fontaine-Mâcon;44.0;48.0
9470;27;44;Fontenay-de-Bossery;40.0;34.0
9471;27;44;Fontette;31.0;45.0
9472;27;44;Fontvannes;39.0;37.0
9473;27;44;La Fosse-Corduan;41.0;55.0
9474;27;44;Fouchères;36.0;25.0
9475;27;44;Fralignes;36.0;43.0
9476;27;44;Fravaux;28.0;43.0
9477;27;44;Fresnay;31.0;28.0
9478;27;44;Fresnoy-le-Château;41.0;40.0
9479;27;44;Fuligny;12.0;40.0
9480;27;44;Gélannes;34.0;61.0
9481;27;44;Géraudot;33.0;49.0
9482;27;44;Les Grandes-Chapelles;41.0;33.0
9483;27;44;Grandville;55.0;49.0
9484;27;44;Les Granges;44.0;40.0
9485;27;44;Gumery;37.0;52.0
9486;27;44;Gyé-sur-Seine;40.0;52.0
9487;27;44;Hampigny;43.0;41.0
9488;27;44;Herbisse;36.0;34.0
9489;27;44;Isle-Aumont;34.0;47.0
9490;27;44;Isle-Aubigny;52.0;31.0
9491;27;44;Jasseines;25.0;39.0
9492;27;44;Jaucourt;49.0;43.0
9493;27;44;Javernant;17.0;55.0
9494;27;44;Jessains;43.0;50.0
9495;27;44;Jeugny;30.0;48.0
9496;27;44;Joncreuil;38.0;51.0
9497;27;44;Jully-sur-Sarce;37.0;46.0
9498;27;44;Juvancourt;32.0;37.0
9499;27;44;Juvanzé;8.0;47.0
9500;27;44;Juzanvigny;45.0;36.0
9501;27;44;Lagesse;38.0;53.0
9502;27;44;Laines-aux-Bois;42.0;37.0
9503;27;44;Landreville;46.0;48.0
9504;27;44;Lantages;37.0;32.0
9505;27;44;Lassicourt;17.0;53.0
9506;27;44;Laubressel;32.0;45.0
9507;27;44;Lavau;39.0;51.0
9508;27;44;Lentilles;27.0;36.0
9509;27;44;Lesmont;37.0;48.0
9510;27;44;Lévigny;53.0;33.0
9511;27;44;Lhuître;40.0;31.0
9512;27;44;Lignières;41.0;41.0
9513;27;44;Lignol-le-Château;34.0;47.0
9514;27;44;Lirey;37.0;37.0
9515;27;44;Loches-sur-Ource;48.0;30.0
9516;27;44;La Loge-aux-Chèvres;45.0;34.0
9517;27;44;La Loge-Pomblin;25.0;50.0
9518;27;44;Les Loges-Margueron;81.0;51.0
9519;27;44;Longchamp-sur-Aujon;45.0;49.0
9520;27;44;Longeville-sur-Mogne;28.0;36.0
9521;27;44;Longpré-le-Sec;27.0;41.0
9522;27;44;Longsols;37.0;45.0
9523;27;44;Longueville-sur-Aube;33.0;36.0
