;DEP;REG;nom_commune;score_acces_interface_numerique_region;score_acces_interface_numerique_departement;score_competence_administratives_region;score_competence_administratives_departement
3492;10;84;Villeurbanne;79.0;90.0;79.0;39.0
3493;10;84;Villié-Morgon;99.0;111.0;44.0;52.0
3494;10;84;Vourles;68.0;91.0;47.0;33.0
3495;10;84;Yzeron;76.0;62.0;46.0;33.0
3496;10;84;Chaponnay;89.0;97.0;39.0;52.0
3497;10;84;Chassieu;89.0;85.0;49.0;53.0
3498;10;84;Communay;84.0;116.0;41.0;37.0
3499;10;84;Corbas;100.0;74.0;54.0;34.0
3500;10;84;Décines-Charpieu;110.0;112.0;51.0;43.0
3501;10;84;Feyzin;104.0;84.0;55.0;46.0
3502;10;84;Genas;76.0;87.0;46.0;24.0
3503;10;84;Genay;89.0;83.0;46.0;54.0
3504;10;84;Jonage;88.0;93.0;45.0;39.0
3505;10;84;Jons;88.0;77.0;44.0;39.0
3506;10;84;Marennes;83.0;99.0;48.0;49.0
3507;10;84;Meyzieu;104.0;74.0;50.0;37.0
3508;10;84;Mions;77.0;104.0;51.0;27.0
3509;10;84;Montanay;70.0;110.0;47.0;43.0
3510;10;84;Pusignan;75.0;108.0;46.0;42.0
3511;10;84;Rillieux-la-Pape;104.0;78.0;52.0;25.0
3512;10;84;Saint-Bonnet-de-Mure;87.0;94.0;43.0;39.0
3513;10;84;Saint-Laurent-de-Mure;87.0;95.0;48.0;33.0
3514;10;84;Saint-Pierre-de-Chandieu;86.0;100.0;44.0;40.0
3515;10;84;Saint-Priest;103.0;88.0;51.0;48.0
3516;10;84;Saint-Symphorien-d'Ozon;92.0;93.0;48.0;40.0
3517;10;84;Sathonay-Camp;77.0;73.0;53.0;62.0
3518;10;84;Sathonay-Village;71.0;92.0;44.0;52.0
3519;10;84;Sérézin-du-Rhône;83.0;90.0;43.0;40.0
3520;10;84;Simandres;69.0;112.0;48.0;37.0
3521;10;84;Solaize;80.0;106.0;47.0;37.0
3522;10;84;Ternay;98.0;78.0;44.0;39.0
3523;10;84;Toussieu;70.0;64.0;43.0;58.0
3524;10;84;Colombier-Saugnieu;83.0;68.0;53.0;44.0
3525;10;84;Lyon 1er Arrondissement;53.0;99.0;88.0;52.0
3526;10;84;Lyon 2e Arrondissement;67.0;104.0;97.0;30.0
3527;10;84;Lyon 3e Arrondissement;62.0;104.0;83.0;22.0
3528;10;84;Lyon 4e Arrondissement;75.0;147.0;56.0;40.0
3529;10;84;Lyon 5e Arrondissement;85.0;105.0;71.0;60.0
3530;10;84;Lyon 6e Arrondissement;68.0;66.0;74.0;46.0
3531;10;84;Lyon 7e Arrondissement;58.0;88.0;104.0;38.0
3532;10;84;Lyon 8e Arrondissement;83.0;100.0;81.0;45.0
3533;10;84;Lyon 9e Arrondissement;87.0;84.0;68.0;53.0
3534;10;84;Aiguebelette-le-Lac;70.0;76.0;32.0;35.0
3535;10;84;Aiguebelle;131.0;117.0;52.0;33.0
3536;10;84;Aigueblanche;103.0;94.0;41.0;27.0
3537;10;84;Aillon-le-Jeune;85.0;98.0;37.0;43.0
3538;10;84;Aillon-le-Vieux;120.0;88.0;33.0;30.0
3539;10;84;Aime-la-Plagne;95.0;103.0;38.0;22.0
3540;10;84;Aiton;103.0;98.0;63.0;33.0
3541;10;84;Aix-les-Bains;127.0;106.0;46.0;65.0
3542;10;84;Entrelacs;78.0;111.0;42.0;40.0
3543;10;84;Albertville;123.0;76.0;48.0;40.0
3544;10;84;Albiez-le-Jeune;113.0;88.0;17.0;43.0
3545;10;84;Albiez-Montrond;119.0;124.0;39.0;40.0
3546;10;84;Allondaz;84.0;87.0;30.0;44.0
3547;10;84;Les Allues;67.0;87.0;42.0;39.0
3548;10;84;Apremont;97.0;96.0;36.0;38.0
3549;10;84;Arbin;112.0;93.0;31.0;74.0
3550;10;84;Argentine;107.0;110.0;35.0;39.0
3551;10;84;Arith;84.0;103.0;46.0;23.0
3552;10;84;Arvillard;91.0;115.0;39.0;36.0
3553;10;84;Attignat-Oncin;119.0;81.0;24.0;28.0
3554;10;84;Aussois;79.0;108.0;37.0;25.0
3555;10;84;Les Avanchers-Valmorel;86.0;98.0;36.0;37.0
3556;10;84;Avressieux;84.0;126.0;42.0;21.0
3557;10;84;Avrieux;92.0;97.0;42.0;40.0
3558;10;84;Ayn;87.0;79.0;33.0;35.0
3559;10;84;La Balme;138.0;80.0;44.0;30.0
3560;10;84;Barberaz;96.0;92.0;43.0;28.0
3561;10;84;Barby;109.0;95.0;76.0;37.0
3562;10;84;Bassens;97.0;161.0;50.0;29.0
3563;10;84;La Bâthie;107.0;124.0;42.0;44.0
3564;10;84;La Bauche;48.0;73.0;42.0;34.0
3565;10;84;Beaufort;107.0;135.0;38.0;51.0
3566;10;84;Bellecombe-en-Bauges;77.0;87.0;37.0;78.0
3567;10;84;Belmont-Tramonet;102.0;159.0;35.0;37.0
3568;10;84;Bessans;113.0;88.0;42.0;33.0
3569;10;84;Betton-Bettonet;81.0;64.0;52.0;36.0
3570;10;84;Billième;91.0;80.0;24.0;39.0
3571;10;84;La Biolle;65.0;157.0;46.0;47.0
3572;10;84;Le Bois;76.0;60.0;49.0;29.0
3573;10;84;Bonneval;146.0;96.0;34.0;34.0
3574;10;84;Bonneval-sur-Arc;67.0;91.0;39.0;27.0
3575;10;84;Bonvillard;79.0;84.0;31.0;36.0
3576;10;84;Bonvillaret;82.0;93.0;37.0;27.0
3577;10;84;Bourdeau;85.0;93.0;42.0;42.0
3578;10;84;Le Bourget-du-Lac;61.0;76.0;94.0;41.0
3579;10;84;Bourget-en-Huile;91.0;112.0;38.0;55.0
3580;10;84;Bourgneuf;80.0;83.0;39.0;31.0
3581;10;84;Bourg-Saint-Maurice;91.0;89.0;46.0;32.0
3582;10;84;Bozel;105.0;90.0;34.0;35.0
3583;10;84;Brides-les-Bains;113.0;146.0;26.0;44.0
3584;10;84;La Bridoire;91.0;113.0;43.0;22.0
3585;10;84;Brison-Saint-Innocent;115.0;117.0;32.0;45.0
3586;10;84;Césarches;64.0;114.0;43.0;41.0
3587;10;84;Cevins;106.0;150.0;40.0;41.0
3588;10;84;Challes-les-Eaux;82.0;75.0;53.0;46.0
3589;10;84;Chambéry;94.0;104.0;63.0;51.0
3590;10;84;La Chambre;139.0;123.0;34.0;34.0
3591;10;84;Chamousset;95.0;115.0;40.0;29.0
3592;10;84;Chamoux-sur-Gelon;87.0;105.0;37.0;32.0
3593;10;84;Champagneux;97.0;61.0;39.0;46.0
3594;10;84;Champagny-en-Vanoise;90.0;66.0;37.0;31.0
3595;10;84;Champ-Laurent;178.0;105.0;24.0;50.0
3596;10;84;Chanaz;113.0;90.0;41.0;49.0
3597;10;84;La Chapelle;113.0;123.0;35.0;31.0
3598;10;84;La Chapelle-Blanche;92.0;83.0;37.0;34.0
3599;10;84;La Chapelle-du-Mont-du-Chat;59.0;133.0;53.0;35.0
3600;10;84;Les Chapelles;61.0;99.0;41.0;26.0
3601;10;84;La Chapelle-Saint-Martin;60.0;65.0;33.0;43.0
3602;10;84;Châteauneuf;78.0;98.0;39.0;18.0
3603;10;84;Le Châtel;88.0;91.0;30.0;43.0
3604;10;84;Le Châtelard;107.0;133.0;31.0;37.0
3605;11;84;La Chavanne;55.0;102.0;46.0;49.0
3606;11;84;Les Chavannes-en-Maurienne;108.0;60.0;32.0;54.0
3607;11;84;Chignin;92.0;117.0;39.0;31.0
3608;11;84;Chindrieux;111.0;138.0;33.0;50.0
3609;11;84;Cléry;78.0;60.0;45.0;50.0
3610;11;84;Cognin;115.0;149.0;42.0;28.0
3611;11;84;Cohennoz;109.0;93.0;45.0;47.0
3612;11;84;Coise-Saint-Jean-Pied-Gauthier;71.0;125.0;41.0;52.0
3613;11;84;La Compôte;117.0;106.0;30.0;48.0
3614;11;84;Conjux;126.0;89.0;38.0;43.0
3615;11;84;Corbel;74.0;90.0;34.0;40.0
3616;11;84;Crest-Voland;111.0;90.0;41.0;40.0
3617;11;84;La Croix-de-la-Rochette;71.0;117.0;37.0;42.0
3618;11;84;Cruet;91.0;92.0;36.0;35.0
3619;11;84;Curienne;61.0;93.0;36.0;38.0
3620;11;84;Les Déserts;64.0;145.0;33.0;54.0
3621;11;84;Détrier;83.0;164.0;36.0;14.0
3622;11;84;Domessin;100.0;92.0;34.0;42.0
3623;11;84;Doucy-en-Bauges;121.0;141.0;35.0;17.0
3624;11;84;Drumettaz-Clarafond;74.0;82.0;43.0;17.0
3625;11;84;Dullin;61.0;131.0;46.0;40.0
3626;11;84;Les Échelles;100.0;116.0;43.0;46.0
3627;11;84;École;107.0;86.0;36.0;48.0
3628;11;84;Entremont-le-Vieux;80.0;88.0;33.0;42.0
3629;11;84;Épierre;108.0;80.0;41.0;39.0
3630;11;84;Esserts-Blay;122.0;52.0;33.0;39.0
3631;11;84;Étable;96.0;87.0;28.0;51.0
3632;11;84;Feissons-sur-Isère;101.0;131.0;48.0;39.0
3633;11;84;Feissons-sur-Salins;96.0;109.0;36.0;30.0
3634;11;84;Flumet;118.0;64.0;42.0;36.0
3635;11;84;Fontcouverte-la-Toussuire;102.0;147.0;47.0;0.0
3636;11;84;Fourneaux;157.0;92.0;49.0;44.0
3637;11;84;Francin;78.0;122.0;42.0;41.0
3638;11;84;Freney;78.0;132.0;44.0;39.0
3639;11;84;Fréterive;108.0;148.0;40.0;26.0
3640;11;84;Frontenex;103.0;131.0;46.0;24.0
3641;11;84;Gerbaix;77.0;104.0;28.0;69.0
3642;11;84;La Giettaz;120.0;176.0;30.0;23.0
3643;11;84;Gilly-sur-Isère;102.0;82.0;36.0;15.0
3644;11;84;Gresin;85.0;80.0;45.0;40.0
3645;11;84;Grésy-sur-Aix;73.0;117.0;45.0;39.0
3646;11;84;Grésy-sur-Isère;84.0;101.0;45.0;50.0
3647;11;84;Grignon;109.0;101.0;37.0;35.0
3648;11;84;Hautecour;100.0;125.0;32.0;24.0
3649;11;84;Hauteluce;100.0;106.0;45.0;30.0
3650;11;84;Hauteville;68.0;93.0;47.0;0.0
3651;11;84;Hermillon;99.0;143.0;35.0;24.0
3652;11;84;Jacob-Bellecombette;84.0;109.0;93.0;44.0
3653;11;84;Jarrier;90.0;113.0;34.0;48.0
3654;11;84;Jarsy;90.0;70.0;36.0;59.0
3655;11;84;Jongieux;79.0;104.0;43.0;30.0
3656;11;84;Laissaud;81.0;91.0;46.0;44.0
3657;11;84;Landry;67.0;90.0;39.0;34.0
3658;11;84;Lépin-le-Lac;76.0;103.0;35.0;35.0
3659;11;84;Lescheraines;94.0;91.0;41.0;46.0
3660;11;84;Loisieux;91.0;134.0;37.0;12.0
3661;11;84;Lucey;90.0;117.0;23.0;38.0
3662;11;84;La Plagne Tarentaise;78.0;96.0;40.0;31.0
3663;11;84;Les Marches;81.0;93.0;44.0;28.0
3664;11;84;Marcieux;68.0;88.0;32.0;38.0
3665;11;84;Marthod;102.0;101.0;35.0;39.0
3666;11;84;Mercury;83.0;138.0;38.0;34.0
3667;11;84;Méry;60.0;107.0;46.0;46.0
3668;11;84;Meyrieux-Trouet;110.0;117.0;28.0;13.0
3669;11;84;Modane;134.0;151.0;36.0;14.0
3670;11;84;Les Mollettes;71.0;78.0;50.0;45.0
3671;11;84;Montagnole;94.0;123.0;35.0;48.0
3672;11;84;Montagny;84.0;97.0;45.0;63.0
3673;11;84;Montailleur;89.0;74.0;36.0;51.0
3674;11;84;Montcel;88.0;107.0;39.0;45.0
3675;11;84;Montendry;89.0;95.0;28.0;42.0
3676;11;84;Montgilbert;99.0;84.0;32.0;47.0
3677;11;84;Monthion;75.0;55.0;42.0;35.0
3678;11;84;Montmélian;109.0;107.0;51.0;16.0
3679;11;84;Montricher-Albanne;100.0;103.0;47.0;70.0
3680;11;84;Montsapey;145.0;101.0;9.0;40.0
3681;11;84;Montvalezan;79.0;83.0;49.0;48.0
3682;11;84;Montvernier;72.0;92.0;30.0;45.0
3683;11;84;La Motte-en-Bauges;84.0;109.0;36.0;41.0
3684;11;84;La Motte-Servolex;91.0;113.0;44.0;45.0
3685;11;84;Motz;110.0;101.0;28.0;88.0
3686;11;84;Moûtiers;119.0;94.0;52.0;30.0
3687;11;84;Mouxy;79.0;71.0;33.0;51.0
3688;11;84;Myans;85.0;86.0;34.0;49.0
3689;11;84;Nances;70.0;83.0;38.0;45.0
3690;11;84;Notre-Dame-de-Bellecombe;108.0;86.0;40.0;39.0
3691;11;84;La Léchère;97.0;101.0;38.0;39.0
3692;11;84;Notre-Dame-des-Millières;81.0;89.0;38.0;33.0
3693;11;84;Notre-Dame-du-Cruet;77.0;95.0;27.0;49.0
3694;11;84;Notre-Dame-du-Pré;136.0;146.0;25.0;43.0
3695;11;84;Novalaise;97.0;139.0;37.0;28.0
3696;11;84;Le Noyer;98.0;234.0;32.0;0.0
3697;11;84;Ontex;49.0;62.0;32.0;0.0
3698;11;84;Orelle;110.0;91.0;40.0;58.0
3699;11;84;Pallud;101.0;192.0;30.0;33.0
3700;11;84;Peisey-Nancroix;95.0;99.0;38.0;21.0
3701;11;84;Planaise;73.0;80.0;36.0;43.0
3702;11;84;Planay;89.0;92.0;38.0;42.0
3703;11;84;Plancherine;71.0;108.0;39.0;13.0
3704;11;84;Pontamafrey-Montpascal;109.0;205.0;36.0;20.0
3705;11;84;Le Pont-de-Beauvoisin;136.0;82.0;41.0;41.0
3706;11;84;Le Pontet;114.0;156.0;38.0;30.0
3707;11;84;Pralognan-la-Vanoise;96.0;210.0;42.0;15.0
3708;11;84;Presle;119.0;62.0;35.0;43.0
3709;11;84;Pugny-Chatenod;106.0;98.0;31.0;51.0
3710;11;84;Puygros;76.0;77.0;41.0;60.0
3711;11;84;Queige;95.0;132.0;37.0;0.0
3712;11;84;Randens;112.0;114.0;36.0;40.0
3713;11;84;La Ravoire;91.0;114.0;47.0;39.0
3714;11;84;Rochefort;65.0;72.0;41.0;41.0
3715;11;84;La Rochette;113.0;81.0;40.0;67.0
3716;11;84;Rognaix;100.0;93.0;48.0;49.0
3717;11;84;Rotherens;58.0;125.0;37.0;19.0
3718;11;84;Ruffieux;85.0;115.0;39.0;47.0
3719;11;84;Saint-Alban-de-Montbel;63.0;110.0;34.0;48.0
3720;11;84;Saint-Alban-d'Hurtières;124.0;121.0;26.0;27.0
3721;11;84;Saint-Alban-des-Villards;159.0;62.0;40.0;67.0
3722;11;84;Saint-Alban-Leysse;92.0;91.0;51.0;52.0
3723;11;84;Saint-André;105.0;94.0;40.0;49.0
3724;11;84;Saint-Avre;101.0;90.0;43.0;45.0
3725;11;84;Saint-Baldoph;100.0;88.0;36.0;44.0
3726;11;84;Saint-Béron;99.0;111.0;39.0;34.0
3727;11;84;Courchevel;77.0;122.0;41.0;37.0
3728;11;84;Saint-Cassin;81.0;123.0;47.0;19.0
3729;11;84;Saint-Christophe;126.0;100.0;38.0;46.0
3730;11;84;Saint-Colomban-des-Villards;162.0;168.0;38.0;46.0
3731;11;84;Saint-Étienne-de-Cuines;119.0;126.0;42.0;33.0
3732;11;84;Sainte-Foy-Tarentaise;91.0;155.0;34.0;42.0
3733;11;84;Saint-Franc;87.0;138.0;39.0;34.0
3734;11;84;Saint-François-de-Sales;83.0;106.0;49.0;41.0
3735;11;84;Saint François Longchamp;76.0;102.0;52.0;38.0
3736;11;84;Saint-Genix-sur-Guiers;110.0;33.0;43.0;29.0
3737;11;84;Saint-Georges-d'Hurtières;102.0;62.0;25.0;22.0
3738;11;84;Sainte-Hélène-du-Lac;72.0;50.0;31.0;0.0
3739;11;84;Sainte-Hélène-sur-Isère;84.0;103.0;45.0;55.0
3740;11;84;Saint-Jean-d'Arves;85.0;114.0;35.0;28.0
3741;11;84;Saint-Jean-d'Arvey;71.0;66.0;48.0;51.0
3742;11;84;Saint-Jean-de-Belleville;84.0;137.0;40.0;35.0
3743;11;84;Saint-Jean-de-Chevelu;73.0;115.0;41.0;48.0
3744;11;84;Saint-Jean-de-Couz;58.0;95.0;46.0;21.0
3745;11;84;Saint-Jean-de-la-Porte;64.0;75.0;40.0;51.0
3746;11;84;Saint-Jean-de-Maurienne;135.0;109.0;42.0;37.0
3747;11;84;Saint-Jeoire-Prieuré;59.0;96.0;46.0;29.0
3748;11;84;Saint-Julien-Mont-Denis;137.0;119.0;31.0;36.0
3749;11;84;Saint-Léger;127.0;80.0;37.0;55.0
3750;11;84;Saint-Marcel;112.0;161.0;45.0;71.0
3751;11;84;Sainte-Marie-d'Alvey;123.0;87.0;44.0;48.0
3752;11;84;Sainte-Marie-de-Cuines;90.0;117.0;37.0;67.0
3753;11;84;Saint-Martin-d'Arc;106.0;84.0;42.0;40.0
3754;11;84;Les Belleville;73.0;91.0;45.0;45.0
3755;11;84;Saint-Martin-de-la-Porte;126.0;79.0;38.0;46.0
3756;11;84;Saint-Martin-sur-la-Chambre;106.0;74.0;28.0;52.0
3757;11;84;Saint-Maurice-de-Rotherens;100.0;125.0;26.0;7.0
3758;11;84;Saint-Michel-de-Maurienne;134.0;97.0;39.0;31.0
3759;11;84;Saint-Nicolas-la-Chapelle;111.0;84.0;48.0;24.0
3760;11;84;Saint-Offenge;79.0;110.0;37.0;32.0
3761;11;84;Saint-Ours;60.0;90.0;37.0;57.0
3762;11;84;Saint-Oyen;97.0;95.0;24.0;36.0
3763;11;84;Saint-Pancrace;55.0;92.0;33.0;40.0
3764;11;84;Saint-Paul-sur-Isère;96.0;114.0;41.0;24.0
3765;11;84;Saint-Paul;81.0;57.0;31.0;47.0
3766;11;84;Saint-Pierre-d'Albigny;104.0;139.0;43.0;7.0
3767;11;84;Saint-Pierre-d'Alvey;81.0;91.0;33.0;45.0
3768;11;84;Saint-Pierre-de-Belleville;132.0;138.0;29.0;20.0
3769;11;84;Saint-Pierre-de-Curtille;66.0;72.0;49.0;53.0
3770;11;84;Saint-Pierre-d'Entremont;94.0;89.0;36.0;43.0
3771;11;84;Saint-Pierre-de-Genebroz;89.0;130.0;40.0;40.0
3772;11;84;Saint-Pierre-de-Soucy;94.0;116.0;37.0;27.0
3773;11;84;Sainte-Reine;97.0;112.0;34.0;40.0
3774;11;84;Saint-Rémy-de-Maurienne;102.0;109.0;32.0;47.0
3775;11;84;Saint-Sorlin-d'Arves;98.0;86.0;41.0;55.0
3776;11;84;Saint-Sulpice;68.0;126.0;42.0;13.0
3777;11;84;Saint-Thibaud-de-Couz;68.0;97.0;46.0;33.0
3778;11;84;Saint-Vital;107.0;123.0;33.0;60.0
3779;11;84;Salins-Fontaine;128.0;115.0;40.0;61.0
3780;11;84;Séez;84.0;74.0;45.0;46.0
3781;11;84;Serrières-en-Chautagne;92.0;116.0;37.0;41.0
3782;11;84;Sonnaz;67.0;141.0;40.0;16.0
3783;11;84;La Table;72.0;90.0;42.0;36.0
3784;11;84;Val-Cenis;97.0;115.0;36.0;29.0
3785;11;84;Thénésol;83.0;77.0;34.0;45.0
3786;11;84;Thoiry;66.0;95.0;43.0;45.0
3787;11;84;La Thuile;73.0;84.0;31.0;45.0
3788;11;84;Tignes;49.0;89.0;53.0;28.0
3789;11;84;Tournon;84.0;115.0;35.0;0.0
3790;11;84;Tours-en-Savoie;108.0;95.0;35.0;40.0
3791;11;84;Traize;81.0;70.0;37.0;48.0
3792;11;84;Tresserve;122.0;137.0;39.0;38.0
3793;11;84;Trévignin;74.0;118.0;40.0;37.0
3794;11;84;La Trinité;74.0;76.0;37.0;81.0
3795;11;84;Ugine;117.0;82.0;44.0;37.0
3796;11;84;Val-d'Isère;64.0;81.0;43.0;41.0
3797;11;84;Valloire;95.0;72.0;34.0;46.0
3798;11;84;Valmeinier;45.0;91.0;78.0;47.0
3799;11;84;Venthon;109.0;99.0;47.0;43.0
3800;11;84;Verel-de-Montbel;81.0;110.0;28.0;46.0
3801;11;84;Verel-Pragondran;71.0;70.0;47.0;48.0
3802;11;84;Le Verneil;151.0;109.0;28.0;32.0
3803;11;84;Verrens-Arvey;71.0;67.0;37.0;43.0
3804;11;84;Verthemex;97.0;134.0;33.0;34.0
3805;11;84;Villard-d'Héry;66.0;111.0;32.0;57.0
3806;11;84;Villard-Léger;81.0;134.0;56.0;17.0
3807;11;84;Villard-Sallet;99.0;79.0;36.0;44.0
3808;11;84;Villard-sur-Doron;102.0;125.0;45.0;47.0
3809;11;84;Villarembert;93.0;86.0;53.0;28.0
3810;11;84;Villargondran;98.0;125.0;37.0;49.0
3811;11;84;Villarodin-Bourget;90.0;74.0;37.0;26.0
3812;11;84;Villaroger;96.0;97.0;40.0;40.0
3813;11;84;Villaroux;97.0;109.0;46.0;46.0
3814;11;84;Vimines;69.0;94.0;39.0;46.0
3815;11;84;Vions;86.0;163.0;40.0;52.0
3816;11;84;Viviers-du-Lac;82.0;88.0;48.0;39.0
3817;11;84;Voglans;98.0;88.0;50.0;39.0
3818;11;84;Yenne;117.0;90.0;42.0;49.0
3819;11;84;Abondance;97.0;82.0;49.0;46.0
3820;11;84;Alby-sur-Chéran;57.0;67.0;48.0;46.0
3821;11;84;Alex;57.0;101.0;36.0;39.0
3822;11;84;Allèves;62.0;105.0;43.0;44.0
3823;11;84;Allinges;81.0;81.0;39.0;41.0
3824;11;84;Allonzier-la-Caille;50.0;111.0;52.0;38.0
3825;11;84;Amancy;69.0;48.0;40.0;42.0
3826;11;84;Ambilly;97.0;180.0;54.0;13.0
3827;11;84;Andilly;51.0;74.0;40.0;53.0
3828;11;84;Annecy;96.0;99.0;55.0;42.0
3829;11;84;Annemasse;90.0;104.0;59.0;11.0
3830;11;84;Anthy-sur-Léman;79.0;124.0;37.0;39.0
3831;11;84;Arâches-la-Frasse;64.0;137.0;46.0;42.0
3832;11;84;Arbusigny;52.0;145.0;44.0;33.0
3833;11;84;Archamps;53.0;104.0;40.0;67.0
3834;11;84;Arenthon;65.0;105.0;50.0;46.0
3835;11;84;Argonay;72.0;81.0;51.0;46.0
3836;11;84;Armoy;80.0;59.0;34.0;37.0
3837;11;84;Arthaz-Pont-Notre-Dame;94.0;140.0;42.0;51.0
3838;11;84;Ayse;96.0;115.0;39.0;46.0
3839;11;84;Ballaison;67.0;60.0;41.0;52.0
3840;11;84;La Balme-de-Sillingy;68.0;93.0;49.0;55.0
3841;11;84;La Balme-de-Thuy;75.0;109.0;32.0;30.0
3842;11;84;Bassy;86.0;80.0;31.0;39.0
3843;11;84;La Baume;78.0;87.0;59.0;27.0
3844;11;84;Beaumont;51.0;76.0;50.0;41.0
3845;11;84;Bellevaux;102.0;126.0;44.0;20.0
3846;11;84;Bernex;83.0;130.0;46.0;18.0
3847;11;84;Le Biot;61.0;112.0;37.0;45.0
3848;11;84;Bloye;75.0;149.0;40.0;19.0
3849;11;84;Bluffy;66.0;65.0;29.0;52.0
3850;11;84;Boëge;73.0;81.0;45.0;67.0
3851;11;84;Bogève;58.0;114.0;42.0;29.0
3852;11;84;Bonne;75.0;118.0;48.0;35.0
3853;11;84;Bonnevaux;104.0;71.0;38.0;40.0
3854;11;84;Bonneville;92.0;119.0;57.0;34.0
3855;11;84;Bons-en-Chablais;75.0;106.0;45.0;50.0
3856;11;84;Bossey;62.0;91.0;35.0;44.0
3857;11;84;Le Bouchet-Mont-Charvin;100.0;72.0;45.0;34.0
3858;11;84;Boussy;75.0;79.0;49.0;43.0
3859;11;84;Brenthonne;71.0;66.0;42.0;51.0
3860;11;84;Brizon;79.0;75.0;42.0;50.0
3861;11;84;Burdignin;74.0;101.0;43.0;56.0
3862;11;84;Cercier;72.0;91.0;38.0;50.0
3863;11;84;Cernex;64.0;98.0;38.0;61.0
3864;11;84;Cervens;84.0;138.0;42.0;41.0
3865;11;84;Chainaz-les-Frasses;46.0;79.0;40.0;55.0
3866;11;84;Challonges;65.0;145.0;37.0;33.0
3867;11;84;Chamonix-Mont-Blanc;93.0;133.0;40.0;44.0
3868;11;84;Champanges;78.0;101.0;34.0;49.0
3869;11;84;La Chapelle-d'Abondance;76.0;54.0;47.0;41.0
3870;11;84;La Chapelle-Rambaud;79.0;92.0;40.0;52.0
3871;11;84;La Chapelle-Saint-Maurice;88.0;138.0;28.0;18.0
3872;11;84;Chapeiry;87.0;158.0;39.0;11.0
3873;11;84;Charvonnex;68.0;64.0;41.0;50.0
3874;11;84;Châtel;77.0;104.0;59.0;38.0
3875;11;84;Châtillon-sur-Cluses;85.0;95.0;37.0;43.0
3876;11;84;Chaumont;83.0;89.0;52.0;45.0
3877;11;84;Chavannaz;86.0;110.0;39.0;36.0
3878;11;84;Chavanod;89.0;101.0;33.0;14.0
3879;11;84;Chêne-en-Semine;74.0;103.0;41.0;23.0
3880;11;84;Chênex;66.0;96.0;37.0;48.0
3881;11;84;Chens-sur-Léman;51.0;109.0;59.0;45.0
3882;11;84;Chessenaz;75.0;71.0;34.0;52.0
3883;11;84;Chevaline;154.0;63.0;38.0;44.0
3884;11;84;Chevenoz;94.0;91.0;28.0;33.0
3885;11;84;Chevrier;58.0;68.0;39.0;49.0
3886;11;84;Chilly;63.0;101.0;38.0;36.0
3887;11;84;Choisy;79.0;109.0;42.0;51.0
3888;11;84;Clarafond-Arcine;65.0;76.0;40.0;37.0
3889;11;84;Clermont;58.0;81.0;50.0;55.0
3890;11;84;Les Clefs;51.0;102.0;47.0;44.0
3891;11;84;La Clusaz;113.0;96.0;38.0;34.0
3892;11;84;Cluses;113.0;92.0;47.0;76.0
3893;11;84;Collonges-sous-Salève;84.0;78.0;48.0;19.0
3894;11;84;Combloux;84.0;85.0;43.0;49.0
3895;11;84;Les Contamines-Montjoie;93.0;79.0;43.0;60.0
3896;11;84;Contamine-Sarzin;49.0;86.0;53.0;52.0
3897;11;84;Contamine-sur-Arve;68.0;104.0;49.0;34.0
3898;11;84;Copponex;45.0;120.0;47.0;29.0
3899;11;84;Cordon;97.0;110.0;42.0;45.0
3900;11;84;Cornier;67.0;87.0;40.0;54.0
3901;11;84;La Côte-d'Arbroz;88.0;84.0;58.0;49.0
3902;11;84;Cranves-Sales;74.0;101.0;42.0;53.0
3903;11;84;Crempigny-Bonneguête;57.0;112.0;36.0;30.0
3904;11;84;Cruseilles;73.0;130.0;53.0;26.0
3905;11;84;Cusy;83.0;140.0;39.0;38.0
3906;11;84;Cuvat;43.0;143.0;42.0;14.0
3907;11;84;Demi-Quartier;119.0;56.0;45.0;46.0
3908;11;84;Desingy;75.0;104.0;39.0;48.0
3909;11;84;Dingy-en-Vuache;58.0;62.0;41.0;38.0
3910;11;84;Dingy-Saint-Clair;53.0;73.0;41.0;46.0
3911;11;84;Domancy;73.0;106.0;38.0;16.0
3912;11;84;Doussard;89.0;129.0;38.0;52.0
3913;11;84;Douvaine;73.0;109.0;52.0;23.0
3914;11;84;Draillant;66.0;68.0;38.0;37.0
3915;11;84;Droisy;46.0;117.0;36.0;24.0
3916;11;84;Duingt;88.0;131.0;44.0;41.0
3917;11;84;Éloise;104.0;153.0;41.0;34.0
3918;11;84;Entremont;87.0;114.0;45.0;28.0
3919;11;84;Entrevernes;70.0;91.0;33.0;41.0
3920;11;84;Epagny Metz-Tessy;58.0;112.0;50.0;40.0
3921;11;84;Essert-Romand;103.0;133.0;33.0;40.0
3922;11;84;Etaux;58.0;157.0;39.0;25.0
3923;11;84;Étercy;84.0;91.0;49.0;44.0
3924;11;84;Étrembières;80.0;86.0;55.0;47.0
3925;11;84;Évian-les-Bains;104.0;94.0;51.0;54.0
3926;11;84;Excenevex;84.0;75.0;39.0;40.0
3927;11;84;Faucigny;66.0;131.0;42.0;36.0
3928;11;84;Faverges-Seythenex;114.0;74.0;42.0;51.0
3929;11;84;Feigères;64.0;110.0;44.0;41.0
3930;11;84;Fessy;65.0;109.0;51.0;37.0
3931;11;84;Féternes;71.0;59.0;43.0;56.0
3932;11;84;Fillinges;67.0;113.0;42.0;33.0
3933;11;84;La Forclaz;124.0;91.0;35.0;46.0
